,Unnamed: 0,site_id,year,day,hour,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,rel_hum,global_horiz_sol_rad
329,61759,7,2016,14,17,-5.5,,-9,,1006.3,280,3.6,60.06,42
330,61760,7,2016,14,18,-6.5,,-9.3,,1007.7,290,4.6,62.98,0
331,61761,7,2016,14,19,-8.2,,-11.6,,1008.6,280,4.6,67.30,0
332,61762,7,2016,14,20,-9.9,,-13.7,,1009.7,280,4.1,71.17,0
333,61763,7,2016,14,21,-11.2,,-15.2,,1010.6,280,4.1,72.65,0
334,61764,7,2016,14,22,-12.4,,-15.8,,1010.8,290,2.6,73.87,0
335,61765,7,2016,14,23,-13.6,,-16.8,,1011.4,240,1.5,68.25,0
336,61766,7,2016,15,0,-15.4,,-17.3,,1011.2,320,0.5,77.25,0
337,61767,7,2016,15,1,-15.8,,-17.1,,1012.7,250,1.5,79.52,0
338,61768,7,2016,15,2,-13.2,,-15.2,,1011.7,310,1,81.48,0
339,61769,7,2016,15,3,-11.9,,-14.4,,1012.2,90,1.5,83.04,0
340,61770,7,2016,15,4,-10.5,,-14.2,,1011.1,50,2.1,85.47,0
341,61771,7,2016,15,5,-11,,-14.4,,1011.5,80,1.5,82.67,0
342,61772,7,2016,15,6,-10.4,,-13.8,,1011.7,100,3.1,81.62,0
343,61773,7,2016,15,7,-9.3,,-13.1,,1011.2,80,2.6,83.88,0
344,61774,7,2016,15,8,-8.1,,-12.1,,1010.1,70,2.6,83.28,8
345,61775,7,2016,15,9,-7.6,,-11.4,,1009,80,3.1,78.28,161
346,61776,7,2016,15,10,-7.3,,-11,,1008.6,60,3.1,73.28,339
347,61777,7,2016,15,11,-7.4,,-9.9,,1008.3,60,3.1,68.28,470
348,61778,7,2016,15,12,-7.5,,-9.3,2,1007.7,50,3.6,63.28,543
349,61779,7,2016,15,13,-7.3,,-9.2,,1006.6,70,4.1,58.28,555
350,61780,7,2016,15,14,-7.4,,-9.8,,1005.7,70,4.1,53.25,505
351,61781,7,2016,15,15,-7.2,,-9,2,1005.3,90,3.1,54.14,395
352,61782,7,2016,15,16,-7.2,,-8.2,7,1004.4,100,4.1,55.02,233
353,61783,7,2016,15,17,-6.9,,-7.8,5,1003.9,90,2.1,54.08,45
354,61784,7,2016,15,18,-6.9,,-7.8,6,1004.1,310,3.6,58.36,0
355,61785,7,2016,15,19,-6.9,,-7.8,2,1003.7,330,1,63.87,0
356,61786,7,2016,15,20,-7.1,,-7.8,5,1003.4,280,0.5,69.49,0
357,61787,7,2016,15,21,-6.7,,-7.5,2,1003.5,270,2.1,71.83,0
358,61788,7,2016,15,22,-6.9,,-8,6,1003.4,290,2.6,70.86,0
359,61789,7,2016,15,23,-7,,-8.1,2,1003.6,260,2.1,65.94,0
360,61790,7,2016,16,0,-7.8,,-9.2,,1003.6,260,4.6,70.94,0
361,61791,7,2016,16,1,-8.4,,-10.3,,1003.9,270,5.7,75.94,0
362,61792,7,2016,16,2,-9.3,,-11.4,,1004.6,270,5.7,80.94,0
363,61793,7,2016,16,3,-12.2,,-14.9,,1005.4,280,7.7,86.86,0
364,61794,7,2016,16,4,-13,,-15.7,,1006.2,280,6.2,84.77,0
365,61795,7,2016,16,5,-13.1,,-16.3,,1006.8,280,7.7,86.27,0
366,61796,7,2016,16,6,-13.9,,-17.7,,1007,270,8.2,86.83,0
367,61797,7,2016,16,7,-14.1,,-18.3,,1007.1,270,8.2,87.80,0
368,61798,7,2016,16,8,-13.7,,-18.3,,1007.3,270,7.2,87.95,8
369,61799,7,2016,16,9,-13.4,,-18.2,3,1007.6,280,6.7,84.21,163
370,61800,7,2016,16,10,-13.1,,-18,,1008,280,8.2,75.58,342
371,61801,7,2016,16,11,-13.1,,-18.3,,1008.9,290,7.2,71.00,473
372,61802,7,2016,16,12,-13.4,,-18.4,,1009.8,290,7.7,66.00,547
373,61803,7,2016,16,13,-13.8,,-18.3,,1010.6,280,5.7,61.00,559
374,61804,7,2016,16,14,-14.2,,-18.5,,1011,280,6.2,56.00,509
375,61805,7,2016,16,15,-14.9,,-18.8,,1011.6,280,6.7,51.00,399
376,61806,7,2016,16,16,-15.3,,-19.1,,1011.8,280,8.2,44.04,237
377,61807,7,2016,16,17,-15.6,,-19,,1012.2,280,6.7,48.90,48
378,61808,7,2016,16,18,-15.9,,-19.4,,1012.6,290,6.2,52.95,0
379,61809,7,2016,16,19,-16.4,,-20.3,,1013,290,7.2,56.03,0
380,61810,7,2016,16,20,-17.1,,-21.3,,1013.1,280,7.2,58.13,0
381,61811,7,2016,16,21,-17.3,,-21.3,,1013.7,280,6.2,59.52,0
382,61812,7,2016,16,22,-17.6,,-21.2,,1013.9,270,6.2,59.03,0
383,61813,7,2016,16,23,-17.7,,-21.2,,1013.9,280,6.7,57.03,0
384,61814,7,2016,17,0,-17.7,,-21.1,,1014.6,280,6.7,65.49,0
385,61815,7,2016,17,1,-17.6,,-21.1,,1014.8,280,6.7,67.49,0
386,61816,7,2016,17,2,-17.4,,-20.7,,1015.5,280,5.7,70.93,0
387,61817,7,2016,17,3,-17.6,,-20.6,,1016.1,280,7.2,73.99,0
388,61818,7,2016,17,4,-16.5,,-20.6,,1016.3,280,6.7,79.58,0
389,61819,7,2016,17,5,-17,,-20.4,,1016.3,280,7.2,84.42,0
390,61820,7,2016,17,6,-16,,-19.5,,1016,280,7.7,87.43,0
391,61821,7,2016,17,7,-15,,-18.6,,1015.2,270,8.2,89.07,0
392,61822,7,2016,17,8,-13.4,,-17.5,,1015.1,280,8.2,90.72,9
393,61823,7,2016,17,9,-11.9,,-16.7,,1015.1,280,7.2,89.33,166
394,61824,7,2016,17,10,-11.1,,-16,,1015.6,280,7.2,84.33,345
395,61825,7,2016,17,11,-10.3,,-15.3,,1016.2,280,8.7,79.33,477
396,61826,7,2016,17,12,-10.2,,-14.9,,1017.4,270,7.2,74.33,551
397,61827,7,2016,17,13,-10.2,,-14.6,,1018.4,280,7.7,66.48,564
398,61828,7,2016,17,14,-10.5,,-14.3,,1019.2,270,7.2,70.02,514
399,61829,7,2016,17,15,-10.9,,-13.5,,1019.9,280,5.1,69.10,404
400,61830,7,2016,17,16,-11,,-14.4,,1020.6,270,5.7,68.15,242
401,61831,7,2016,17,17,-11.3,,-14.3,,1021.1,280,5.7,68.97,51
402,61832,7,2016,17,18,-11.3,,-14.1,,1021.7,280,6.2,68.87,0
403,61833,7,2016,17,19,-11,,-13.6,,1021.6,280,5.7,69.26,0
404,61834,7,2016,17,20,-10,,-12.7,,1021.8,270,5.7,71.36,0
405,61835,7,2016,17,21,-9.9,,-12.4,,1022,280,4.6,78.39,0
406,61836,7,2016,17,22,-10.2,,-12.6,,1022,280,5.1,85.57,0
407,61837,7,2016,17,23,-10.5,,-12.9,,1022.3,280,5.1,82.94,0
408,61838,7,2016,18,0,-10.7,,-13.1,,1022.9,280,6.2,92.00,0
409,61839,7,2016,18,1,-10.9,,-13.3,,1023.2,280,6.2,92.04,0
410,61840,7,2016,18,2,-11.3,,-13.4,,1023.3,280,4.6,92.18,0
411,61841,7,2016,18,3,-11.7,,-13.6,,1023.7,280,4.1,93.03,0
412,61842,7,2016,18,4,-11.1,,-13.5,,1024,280,4.1,93.61,0
413,61843,7,2016,18,5,-10.4,,-13.2,,1024,270,5.1,93.00,0
414,61844,7,2016,18,6,-9.4,,-12.9,,1024.2,260,5.1,94.99,0
415,61845,7,2016,18,7,-8.4,,-12.7,,1023,270,5.7,96.08,0
416,61846,7,2016,18,8,-7.3,,-12.3,,1021.8,270,5.1,96.89,10
417,61847,7,2016,18,9,-6.3,,-12.3,,1020.9,270,5.7,97.19,168
418,61848,7,2016,18,10,-5.7,,-11.5,,1020.5,270,5.7,97.19,348
419,61849,7,2016,18,11,-5.4,,-12.4,,1020.3,270,3.1,97.20,480
420,61850,7,2016,18,12,-6.7,,-12.9,,1020.3,280,2.1,97.05,555
421,61851,7,2016,18,13,-7,,-12.8,,1020.4,270,1.5,96.79,568
422,61852,7,2016,18,14,-8,,-12.6,,1020.6,250,1.5,96.45,518
423,61853,7,2016,18,15,-8.7,,-13.1,,1020.5,270,2.1,96.54,409
424,61854,7,2016,18,16,-10.2,,-13.4,,1020.5,280,2.1,96.97,247
425,61855,7,2016,18,17,-10.9,,-13.7,,1020.5,270,2.6,97.30,54
426,61856,7,2016,18,18,-11.8,,-13.9,,1020.7,290,1.5,97.61,0
427,61857,7,2016,18,19,-11.8,,-13.4,,1020.7,300,2.1,97.58,0
428,61858,7,2016,18,20,-11.7,,-13.7,,1021.1,300,2.1,97.03,0
429,61859,7,2016,18,21,-12.2,,-14.1,,1021.3,290,2.6,96.54,0
430,61860,7,2016,18,22,-11.3,,-14.1,,1021.8,330,3.6,96.27,0
431,61861,7,2016,18,23,-11.7,,-14.7,,1022.2,330,4.6,87.72,0
432,61862,7,2016,19,0,-12.4,,-15.3,,1022.7,320,3.6,96.97,0
433,61863,7,2016,19,1,-12.7,,-14.8,,1023,310,3.1,97.15,0
434,61864,7,2016,19,2,-13.5,,-15.2,,1023.8,290,3.1,97.37,0
435,61865,7,2016,19,3,-13.7,,-15.2,,1024.1,270,3.1,97.40,0
436,61866,7,2016,19,4,-12.9,,-14.8,,1024.3,280,4.1,97.23,0
437,61867,7,2016,19,5,-12,,-14.8,,1024.6,270,3.6,96.88,0
438,61868,7,2016,19,6,-9.9,,-13.9,,1024.8,260,2.6,96.72,0
439,61869,7,2016,19,7,-9.1,,-13.7,,1024.6,260,3.6,97.19,0
440,61870,7,2016,19,8,-8.2,,-13.9,,1024.2,270,4.1,97.05,10
441,61871,7,2016,19,9,-7.9,,-13.8,,1023.9,260,4.1,96.30,171
442,61872,7,2016,19,10,-7.6,,-14,,1024,270,5.1,94.65,351
443,61873,7,2016,19,11,-7.5,,-14.1,,1024.4,280,4.1,93.21,484
444,61874,7,2016,19,12,-8.1,,-13.9,,1025.1,270,4.6,92.06,559
445,61875,7,2016,19,13,-8.7,,-13.7,,1025.5,270,3.1,89.86,573
446,61876,7,2016,19,14,-8.7,,-13.3,,1026.1,270,2.6,89.05,523
447,61877,7,2016,19,15,-8.5,,-12.8,,1026.5,270,2.1,88.78,414
448,61878,7,2016,19,16,-8.2,,-12.6,,1026.7,280,2.1,88.67,252
449,61879,7,2016,19,17,-7.9,,-12.3,,1026.7,250,1.5,89.47,58
450,61880,7,2016,19,18,-8,,-11.8,,1026.7,250,2.1,90.59,0
451,61881,7,2016,19,19,-8,,-11.8,,1026.8,250,2.6,91.58,0
452,61882,7,2016,19,20,-8,,-11.5,,1026.9,260,3.1,91.98,0
453,61883,7,2016,19,21,-8.1,,-11.3,,1027.5,270,2.6,92.48,0
454,61884,7,2016,19,22,-8.3,,-11.3,,1027.2,280,2.6,93.52,0
455,61885,7,2016,19,23,-8.7,,-11.4,,1027.1,270,3.1,86.07,0
456,61886,7,2016,20,0,-9.1,,-11.6,,1027.4,270,1.5,93.00,0
457,61887,7,2016,20,1,-10.3,,-12.3,,1027.4,280,1,93.00,0
458,61888,7,2016,20,2,-11,,-12.7,,1027,270,1.5,93.00,0
459,61889,7,2016,20,3,-11.4,,-12.7,,1027.5,270,2.1,96.00,0
460,61890,7,2016,20,4,-9.3,,-11.8,,1027.7,270,2.6,97.00,0
461,61891,7,2016,20,5,-8.9,,-11.7,,1027.9,270,3.6,97.00,0
462,61892,7,2016,20,6,-7.8,,-11.6,,1028,260,3.1,97.00,0
463,61893,7,2016,20,7,-6.9,,-11.2,,1027.2,280,3.1,97.00,0
464,61894,7,2016,20,8,-6,,-10.8,,1026.5,260,2.1,95.00,11
465,61895,7,2016,20,9,-5.6,,-10.3,,1025.9,250,2.1,92.00,174
466,61896,7,2016,20,10,-5.3,,-10.2,,1025.4,250,2.6,90.00,355
467,61897,7,2016,20,11,-5.4,,-9.5,,1025.1,300,2.6,90.00,488
468,61898,7,2016,20,12,-6.1,,-10,,1025.3,290,3.1,89.00,564
469,61899,7,2016,20,13,-7.5,,-9.8,,1025.7,300,2.6,90.00,577
470,61900,7,2016,20,14,-8.4,,-9.8,,1025.7,310,2.1,92.00,528
471,61901,7,2016,20,15,-9.5,,-10.3,,1025.7,320,1,92.00,419
472,61902,7,2016,20,16,-9.4,,-11.9,,1025.5,350,2.1,87.00,257
473,61903,7,2016,20,17,-9.4,,-11.8,,1026.1,350,3.1,82.00,62
474,61904,7,2016,20,18,-10.5,,-12.6,,1025.8,350,3.1,83.00,0
475,61905,7,2016,20,19,-10.5,,-12.8,,1025.6,360,3.6,83.00,0
476,61906,7,2016,20,20,-10.8,,-13,,1025.7,360,3.6,84.00,0
477,61907,7,2016,20,21,-11.7,,-13.8,,1025.5,360,3.1,85.00,0
478,61908,7,2016,20,22,-12.6,,-14.4,,1024.6,360,3.1,85.00,0
479,61909,7,2016,20,23,-13.3,,-15,,1024.3,360,2.6,86.00,0
480,61910,7,2016,21,0,-13.9,,-15.7,,1024.2,360,1.5,87.00,0
481,61911,7,2016,21,1,-14.2,,-15.7,,1024.1,360,2.6,88.00,0
482,61912,7,2016,21,2,-14.4,,-16.2,,1024.5,350,2.6,88.00,0
483,61913,7,2016,21,3,-15.2,,-16.9,,1023.6,10,2.6,89.00,0
484,61914,7,2016,21,4,-14.4,,-16.6,,1022.5,350,4.1,93.00,0
485,61915,7,2016,21,5,-13.1,,-16.1,,1022.3,340,2.1,97.00,0
486,61916,7,2016,21,6,-10.9,,-14.9,,1023,20,1.5,98.00,0
487,61917,7,2016,21,7,-10.2,,-14.8,,1021.6,70,3.1,98.00,0
488,61918,7,2016,21,8,-9.7,,-14.3,,1020.2,50,3.6,99.00,12
489,61919,7,2016,21,9,-8.6,,-14.4,,1019,350,1,99.00,177
490,61920,7,2016,21,10,-7,,-14.4,,1018.5,30,1,99.00,359
491,61921,7,2016,21,11,-8.1,,-14.8,,1018.2,310,1.5,97.00,492
492,61922,7,2016,21,12,-9.3,,-13.5,,1018.3,270,2.6,96.00,568
493,61923,7,2016,21,13,-10.1,,-14.9,,1018.4,300,2.6,95.00,582
494,61924,7,2016,21,14,-11,,-15.4,,1018.1,340,2.6,94.00,533
495,61925,7,2016,21,15,-10.9,,-15.3,,1017.9,350,2.1,93.00,424
496,61926,7,2016,21,16,-13.3,,-16.7,,1018.1,280,0.5,92.00,263
497,61927,7,2016,21,17,-15.2,,-17.2,,1017.7,170,1,94.00,66
498,61928,7,2016,21,18,-16.8,,-18.7,,1017.7,190,1,95.00,0
499,61929,7,2016,21,19,-16.2,,-17.5,,1017.3,310,1,97.00,0
500,61930,7,2016,21,20,-16.2,,-17.5,,1016.5,260,1,97.00,0
501,61931,7,2016,21,21,-15.4,,-16.7,,1016.4,270,1.5,98.00,0
502,61932,7,2016,21,22,-14.4,,-15.8,,1016.6,270,1.5,97.00,0
503,61933,7,2016,21,23,-15.4,,-16.8,,1016.6,240,1,97.00,0
504,61934,7,2016,22,0,-17.7,,-19.6,,1016.8,260,1.5,98.00,0
505,61935,7,2016,22,1,-16.1,,-17.5,,1016.9,230,1,98.00,0
506,61936,7,2016,22,2,-15.8,,-17.2,,1017.6,250,0.5,98.00,0
507,61937,7,2016,22,3,-14.5,,-17,,1017.8,270,1,97.00,0
508,61938,7,2016,22,4,-13.9,,-15.3,,1018.1,270,1.5,97.00,0
509,61939,7,2016,22,5,-12.4,,-14,,1018.1,240,1.5,96.00,0
510,61940,7,2016,22,6,-11.2,,-14,,1018.1,220,1.5,96.00,0
511,61941,7,2016,22,7,-9.4,,-12.9,,1017.5,260,1.5,96.00,0
512,61942,7,2016,22,8,-8.1,,-13,,1017,220,2.1,96.00,13
513,61943,7,2016,22,9,-7.3,,-12.2,,1016.7,270,1.5,93.00,181
514,61944,7,2016,22,10,-6.7,,-12,,1016.7,170,0.5,88.00,362
515,61945,7,2016,22,11,-6.3,,-11.6,,1016.8,360,0,82.00,496
516,61946,7,2016,22,12,-6.9,,-9.2,,1017.1,360,0,79.00,573
517,61947,7,2016,22,13,-7,,-8.2,,1017.8,200,2.6,76.00,587
518,61948,7,2016,22,14,-7,,-8.1,2,1018.2,190,1.5,74.00,538
519,61949,7,2016,22,15,-8,,-9,,1018.2,190,1.5,72.00,429
520,61950,7,2016,22,16,-9.2,,-9.8,,1018.8,300,0.5,71.00,268
521,61951,7,2016,22,17,-8.9,,-9.6,,1018.6,170,1,73.00,70
522,61952,7,2016,22,18,-8.3,,-8.9,,1019.2,200,2.6,74.00,0
523,61953,7,2016,22,19,-7.7,,-8.4,,1019.2,120,0.5,75.00,0
524,61954,7,2016,22,20,-7.2,,-8.2,,1019.4,200,1,72.00,0
525,61955,7,2016,22,21,-6.9,,-8,,1019.4,120,0.5,73.00,0
526,61956,7,2016,22,22,-6.7,,-7.8,,1020,360,0,72.00,0
527,61957,7,2016,22,23,-6.4,,-7.5,,1020.7,170,1,71.00,0
528,61958,7,2016,23,0,-6.2,,-7.5,,1021.1,360,0,76.00,0
529,61959,7,2016,23,1,-6.1,,-7.3,,1021.4,100,0.5,77.00,0
530,61960,7,2016,23,2,-5.9,,-7.1,,1021.8,140,0.5,77.00,0
531,61961,7,2016,23,3,-5.7,,-6.9,,1022.3,90,1,81.00,0
532,61962,7,2016,23,4,-5.2,,-6.6,,1022.8,160,0.5,84.00,0
533,61963,7,2016,23,5,-3.9,,-6.2,,1023.3,70,0.5,89.00,0
534,61964,7,2016,23,6,-3,,-5.8,,1023.2,60,1.5,92.00,0
535,61965,7,2016,23,7,-1,,-6,,1022.6,120,1.5,89.00,0
536,61966,7,2016,23,8,-0.7,,-5.5,,1021.9,150,2.1,83.00,15
537,61967,7,2016,23,9,-0.9,,-5.3,,1021.3,110,3.1,82.00,184
538,61968,7,2016,23,10,-1.3,,-4.8,,1020.9,130,3.1,82.00,366
539,61969,7,2016,23,11,-1.2,,-3.5,,1020.4,120,3.1,80.00,500
540,61970,7,2016,23,12,-1.1,,-4.3,,1020.3,110,2.6,79.00,577
541,61971,7,2016,23,13,-1.4,,-4.2,,1019.5,100,2.6,79.00,592
542,61972,7,2016,23,14,-1.8,,-4.5,,1019.1,100,2.6,77.00,543
543,61973,7,2016,23,15,-1.6,,-4.4,,1018.2,110,3.6,76.00,435
544,61974,7,2016,23,16,-2.5,,-5.2,,1017,100,3.1,76.00,274
545,61975,7,2016,23,17,-3.8,,-5.8,,1016.3,70,2.6,76.00,74
546,61976,7,2016,23,18,-4,,-6,,1015.1,90,2.6,73.00,0
547,61977,7,2016,23,19,-4.2,,-5.9,,1014.1,30,1,72.00,0
548,61978,7,2016,23,20,-3.7,,-5.6,,1012.9,50,2.1,71.00,0
549,61979,7,2016,23,21,-5.1,,-6.6,,1012.3,60,2.1,72.00,0
550,61980,7,2016,23,22,-3.7,,-5.6,,1011.3,50,3.6,73.00,0
551,61981,7,2016,23,23,-2.5,,-5.5,,1009.5,70,3.6,73.00,0
552,61982,7,2016,24,0,-2.7,,-5.5,,1008.8,100,2.6,68.40,0
553,61983,7,2016,24,1,-0.9,,-3.5,,1008.3,170,2.1,67.93,0
554,61984,7,2016,24,2,0.3,,-2.6,,1007.4,190,3.1,66.53,0
555,61985,7,2016,24,3,0.9,,-1.6,,1006.6,180,2.1,65.11,0
556,61986,7,2016,24,4,1.1,,-1.3,,1005.9,150,2.1,62.80,0
557,61987,7,2016,24,5,1.9,,-0.5,,1005,170,2.1,58.78,0
558,61988,7,2016,24,6,2.2,,0.1,3,1003.9,200,2.6,55.99,0
559,61989,7,2016,24,7,3.7,,0.4,,1002.6,200,5.7,57.37,0
560,61990,7,2016,24,8,3.8,,1.3,,1001.6,190,6.7,61.99,16
561,61991,7,2016,24,9,4,,1.8,,1001,200,7.2,70.78,188
562,61992,7,2016,24,10,4.5,,2.3,2,1000.8,210,6.2,75.78,371
563,61993,7,2016,24,11,5.2,,1.5,,1001.3,220,6.7,82.88,505
564,61994,7,2016,24,12,4.4,,0.2,,1002.3,230,8.7,87.40,582
565,61995,7,2016,24,13,4,,-0.1,,1003.5,230,8.2,91.91,597
566,61996,7,2016,24,14,3.8,,-0.4,,1004.4,220,6.7,92.33,549
567,61997,7,2016,24,15,3.6,,-0.4,,1005.5,230,6.7,93.22,440
568,61998,7,2016,24,16,3.1,,-0.4,,1006.5,240,5.7,94.09,279
569,61999,7,2016,24,17,1.3,,-0.5,,1007.6,250,4.6,93.51,79
570,62000,7,2016,24,18,1.1,,-0.2,2,1008.3,250,3.6,90.20,0
571,62001,7,2016,24,19,0.7,,-0.3,2,1008.9,250,4.1,89.86,0
572,62002,7,2016,24,20,-0.7,,-1.6,3,1009.5,270,5.1,92.83,0
573,62003,7,2016,24,21,-0.5,,-3.2,2,1010.5,270,4.1,95.03,0
574,62004,7,2016,24,22,-2.1,,-4.8,,1011.2,280,5.7,95.98,0
575,62005,7,2016,24,23,-2.6,,-5.4,,1012,290,5.1,87.66,0
576,62006,7,2016,25,0,-3.9,,-7.9,,1013,280,5.1,96.79,0
577,62007,7,2016,25,1,-4.5,,-9.2,,1014.2,330,4.1,96.89,0
578,62008,7,2016,25,2,-6.6,,-10.3,,1015.4,330,5.7,96.83,0
579,62009,7,2016,25,3,-7,,-9.5,,1016.3,320,4.6,96.71,0
580,62010,7,2016,25,4,-7.4,,-11.7,,1016.8,300,4.6,95.92,0
581,62011,7,2016,25,5,-7.5,,-12.2,,1017.5,300,6.2,95.16,0
582,62012,7,2016,25,6,-6.7,,-11.8,,1017.6,300,5.7,94.87,0
583,62013,7,2016,25,7,-6.7,,-12.3,,1017.7,280,5.7,94.85,0
584,62014,7,2016,25,8,-6.2,,-12.1,,1018.1,280,5.7,95.56,17
585,62015,7,2016,25,9,-6,,-12,,1018.4,260,5.7,94.38,192
586,62016,7,2016,25,10,-5.7,,-11.8,,1018,280,5.1,89.73,375
587,62017,7,2016,25,11,-5.2,,-11.5,,1018.1,270,4.1,84.90,509
588,62018,7,2016,25,12,-5.8,,-11.8,,1018.2,280,2.6,79.81,587
589,62019,7,2016,25,13,-8,,-12,,1018.6,300,1,75.35,602
590,62020,7,2016,25,14,-9.8,,-12.8,,1018.4,360,0,73.44,554
591,62021,7,2016,25,15,-9.9,,-11.8,,1017.5,170,1,73.83,446
592,62022,7,2016,25,16,-10.8,,-12.7,,1017.2,170,1.5,75.34,284
593,62023,7,2016,25,17,-9.8,,-12.4,,1017.1,160,1,77.79,84
594,62024,7,2016,25,18,-8.7,,-11.4,,1016.9,190,3.1,81.94,0
595,62025,7,2016,25,19,-7.7,,-10.9,,1016.1,170,2.1,83.65,0
596,62026,7,2016,25,20,-6.4,,-10.1,,1014.9,180,3.1,84.47,0
597,62027,7,2016,25,21,-6.5,,-9.1,,1014.3,120,0.5,86.22,0
598,62028,7,2016,25,22,-7,,-9.6,,1013.3,60,2.6,90.64,0
599,62029,7,2016,25,23,-6.6,,-9.1,,1011.9,40,2.1,86.33,0
600,62030,7,2016,26,0,-6.1,,-8.3,,1010.8,20,2.1,95.53,0
601,62031,7,2016,26,1,-5,,-7.3,,1010.1,70,2.1,96.71,0
602,62032,7,2016,26,2,-2.9,,-6.3,,1009.1,130,4.1,97.10,0
603,62033,7,2016,26,3,-2.5,,-6.2,,1008.3,140,3.6,97.26,0
604,62034,7,2016,26,4,-1.7,,-5.8,,1007.4,160,5.1,97.59,0
605,62035,7,2016,26,5,-2.6,,-3.8,2,1006.9,170,4.6,97.70,0
606,62036,7,2016,26,6,-1.7,,-3.7,2,1005.8,170,5.1,97.83,0
607,62037,7,2016,26,7,-1.9,,-4.2,,1004.5,190,7.7,98.01,0
608,62038,7,2016,26,8,-1.6,,-4.7,,1003.5,180,7.7,98.15,19
609,62039,7,2016,26,9,-1.3,,-3.5,,1003,190,7.2,97.97,196
610,62040,7,2016,26,10,-1.1,,-4.1,,1002.6,190,7.2,96.20,379
611,62041,7,2016,26,11,-1.1,,-3.3,,1002.1,180,6.2,94.07,514
612,62042,7,2016,26,12,-0.8,,-3.3,,1002,180,4.6,93.30,592
613,62043,7,2016,26,13,-0.7,,-3.5,,1002,160,2.6,85.82,608
614,62044,7,2016,26,14,-0.6,,-3.4,,1001.5,100,1.5,81.67,560
615,62045,7,2016,26,15,-0.8,,-3.4,,1001.1,100,2.1,77.70,452
616,62046,7,2016,26,16,-0.7,,-3.6,,1000.4,120,2.6,76.73,290
617,62047,7,2016,26,17,-1.1,,-2,4,999.6,110,2.1,77.48,88
618,62048,7,2016,26,18,-1.3,,-2.4,3,999.2,100,2.1,77.75,0
619,62049,7,2016,26,19,-0.7,,-2.4,,998.9,150,2.1,78.06,0
620,62050,7,2016,26,20,0.2,,-2.1,,998.4,190,4.1,78.69,0
621,62051,7,2016,26,21,0.1,,-2.3,2,998.2,140,1,78.80,0
622,62052,7,2016,26,22,-0.9,,-1.8,3,997.3,100,1.5,80.38,0
623,62053,7,2016,26,23,-1.1,,-1.8,2,996.6,30,1.5,74.02,0
624,62054,7,2016,27,0,-1.3,,-1.8,,996.9,50,2.1,79.11,0
625,62055,7,2016,27,1,-1.1,,-1.9,,997.1,60,1.5,70.93,0
626,62056,7,2016,27,2,-1.3,,-1.9,3,997.2,30,1,71.93,0
627,62057,7,2016,27,3,-1.2,,-1.8,2,997.6,40,1,72.58,0
628,62058,7,2016,27,4,-1.2,,-1.8,2,997.9,350,2.1,74.21,0
629,62059,7,2016,27,5,-2.9,,-3.8,,998.8,260,5.1,69.25,0
630,62060,7,2016,27,6,-5.3,,-6.7,4,999.6,270,6.7,70.58,0
631,62061,7,2016,27,7,-5.7,,-7.7,,999.9,270,6.7,69.12,0
632,62062,7,2016,27,8,-5.9,,-8.1,,1000.2,280,6.2,67.93,20
633,62063,7,2016,27,9,-5.9,,-8.7,,1000.8,290,6.7,66.41,200
634,62064,7,2016,27,10,-6.2,,-9.4,,1002.2,290,6.7,66.32,383
635,62065,7,2016,27,11,-7.4,,-10.6,,1003.7,280,6.7,65.78,519
636,62066,7,2016,27,12,-8.3,,-11.4,,1005.4,280,6.2,64.11,597
637,62067,7,2016,27,13,-9.2,,-12.4,,1007.2,280,6.2,63.89,613
638,62068,7,2016,27,14,-9.4,,-12.4,,1008.4,270,3.6,68.89,566
639,62069,7,2016,27,15,-9.2,,-12.1,2,1009.3,290,4.1,73.89,457
640,62070,7,2016,27,16,-9.8,,-12.8,,1010.1,280,6.2,78.89,296
641,62071,7,2016,27,17,-9.5,,-13.4,,1010.6,290,5.1,83.89,93
642,62072,7,2016,27,18,-11.4,,-14,,1010.9,270,4.6,88.28,0
643,62073,7,2016,27,19,-10.8,,-13.3,,1011.8,280,5.1,85.50,0
644,62074,7,2016,27,20,-11,,-13.3,,1012.6,270,5.1,86.30,0
645,62075,7,2016,27,21,-11.2,,-13.5,,1013.3,270,4.6,81.24,0
646,62076,7,2016,27,22,-11.3,,-13.6,,1014.3,260,4.1,72.58,0
647,62077,7,2016,27,23,-11.4,,-13.5,,1014.5,260,3.6,63.50,0
648,62078,7,2016,28,0,-11.6,,-13.5,,1015,270,2.6,70.53,0
649,62079,7,2016,28,1,-11.4,,-13.1,,1015,240,2.1,74.90,0
650,62080,7,2016,28,2,-11.1,,-12.8,,1014.7,170,1.5,73.83,0
651,62081,7,2016,28,3,-10.5,,-12.2,,1013.9,160,3.6,74.70,0
652,62082,7,2016,28,4,-10.3,,-12.6,,1013.7,160,3.1,77.50,0
653,62083,7,2016,28,5,-9.7,,-12.1,,1012.9,140,3.1,77.45,0
654,62084,7,2016,28,6,-8.7,,-11.3,,1012,100,1.5,78.42,0
655,62085,7,2016,28,7,-7.9,,-10.3,,1010.5,90,2.6,80.18,0
656,62086,7,2016,28,8,-7.3,,-9.6,,1008.5,80,4.1,79.31,22
657,62087,7,2016,28,9,-7,,-9.2,,1006.8,90,3.6,79.33,204
